target.cycle,target.energy,target.edp,target.area,mapping.mapping,arch.pe,arch.mac,arch.meshX,arch.mem1_entries,arch.mem1_depth,arch.mem1_width,arch.mem1_instances,arch.mem1_word-bits,arch.mem1_network-word-bits,arch.mem1_n_rdwr_ports,arch.mem1_n_banks,arch.mem1_shared_bandwidth,arch.mem2_entries,arch.mem2_depth,arch.mem2_width,arch.mem2_instances,arch.mem2_meshX,arch.mem2_word-bits,arch.mem2_n_rdwr_ports,arch.mem2_n_banks,arch.mem2_shared_bandwidth,arch.name,prob.shape,prob.C,prob.Hdilation,prob.Hstride,prob.K,prob.N,prob.P,prob.Q,prob.R,prob.S,prob.Wdilation,prob.Wstride
162816,112.140054,18.2582,0.708209,L3[WIO] C32 K16 - L2[WI] N1 K8X - L1[O] C2 P128 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,93.785864,98.34161,0.708209,L3[WIO] K64 P32 C32 - L2[WI] N1 - L1[O] K2 C2 P4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
528384,27.218614,14.38188,0.708209,L3[WIO] C2 K16 P8 - L2[WI] N1 K2X - L1[O] K4 C32 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
68608,58.416219,4.00782,0.708209,L3[WIO] C16 P4 K16 - L2[WI] N1 K8X - L1[O] P32 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
39936,37.680997,1.504828,0.708209,L3[WIO] P32 C2 K8 - L2[WI] N1 K16X - L1[O] C16 P4 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
33280,23.539049,0.7833796,0.708209,L3[WIO] P16 C2 K8 - L2[WI] N1 K16X - L1[O] C16 P8 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,39.200586,41.10479,0.708209,L3[WIO] K32 C8 - L2[WI] N1 - L1[O] K4 C8 P128 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1073152,28.988086,31.10862,0.708209,L3[WIO] K8 C4 P8 - L2[WI] N1 - L1[O] K16 C16 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
15360,14.776654,0.2269694,0.708209,L3[WIO] P8 C2 K8 - L2[WI] N1 K16X - L1[O] C4 P16 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
552960,36.759041,20.32628,0.708209,L3[WIO] P4 C8 K8 - L2[WI] N1 K2X - L1[O] K8 C8 P32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,19.326632,20.26544,0.708209,L3[WIO] K8 P16 - L2[WI] N1 - L1[O] K16 C64 P8 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
162816,113.023926,18.4021,0.708209,L3[WIO] P2 C32 K16 - L2[WI] N1 K8X - L1[O] C2 P64 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
72704,65.964892,4.795911,0.708209,L3[WIO] P64 C2 K8 - L2[WI] N1 K16X - L1[O] C16 P2 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,20.916644,10.96635,0.708209,L3[WIO] K8 P128 - L2[WI] N1 - L1[O] K16 C32 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
536576,23.510889,12.61538,0.708209,L3[WIO] P4 C4 K8 - L2[WI] N1 K2X - L1[O] K8 C16 P32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,23.666249,12.40793,0.708209,L3[WIO] K16 C2 - L2[WI] N1 K2X - L1[O] K4 C32 P128 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,33.541481,4.396349,0.708209,L3[WIO] P16 K16 C8 - L2[WI] N1 K2X - L1[O] K4 C2 P8 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,13.398587,7.024718,0.708209,L3[WIO] K4 P8 - L2[WI] N1 - L1[O] K32 C32 P16 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,19.875952,20.84145,0.708209,L3[WIO] K8 P32 - L2[WI] N1 - L1[O] K16 C64 P4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,47.683429,6.249962,0.708209,L3[WIO] P32 K16 C8 - L2[WI] N1 K2X - L1[O] K4 C2 P4 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
528384,27.081284,14.30932,0.708209,L3[WIO] C2 K16 P4 - L2[WI] N1 K2X - L1[O] K4 C32 P32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1105920,63.449159,70.16969,0.708209,L3[WIO] K32 C8 P32 - L2[WI] N1 - L1[O] K4 C8 P4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1105920,62.899839,69.56219,0.708209,L3[WIO] K32 C8 P16 - L2[WI] N1 - L1[O] K4 C8 P8 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
552960,40.294528,22.28126,0.708209,L3[WIO] P8 C8 K8 - L2[WI] N1 K2X - L1[O] K8 C8 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
138240,122.532682,16.93892,0.708209,L3[WIO] P128 C2 K8 - L2[WI] N1 K16X - L1[O] C16 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
552960,34.991298,19.34879,0.708209,L3[WIO] P2 C8 K8 - L2[WI] N1 K2X - L1[O] K8 C8 P64 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1105920,64.547799,71.3847,0.708209,L3[WIO] K32 C8 P64 - L2[WI] N1 - L1[O] K4 C8 P2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
68608,23.334865,1.600958,0.708209,L3[WIO] C4 P8 K16 - L2[WI] N1 K8X - L1[O] C8 P16 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
536576,21.743146,11.66685,0.708209,L3[WIO] P2 C4 K8 - L2[WI] N1 K2X - L1[O] K8 C16 P64 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
130048,111.448522,14.49366,0.708209,L3[WIO] C16 P64 K16 - L2[WI] N1 K8X - L1[O] P2 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
97280,83.164627,8.090255,0.708209,L3[WIO] C16 P32 K16 - L2[WI] N1 K8X - L1[O] P4 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
22528,20.914931,0.4711716,0.708209,L3[WIO] K16 P4 C4 - L2[WI] N1 K8X - L1[O] C2 P32 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,24.55012,12.87133,0.708209,L3[WIO] P2 K16 C2 - L2[WI] N1 K2X - L1[O] K4 C32 P64 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,20.974592,21.99345,0.708209,L3[WIO] K8 P64 - L2[WI] N1 - L1[O] K16 C64 P2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
23552,21.847628,0.5145553,0.708209,L3[WIO] P16 C2 K8 - L2[WI] N1 K16X - L1[O] C4 P8 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
261120,224.391763,58.59318,0.708209,L3[WIO] P128 C32 K16 - L2[WI] N1 K8X - L1[O] C2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
536576,34.11735,18.30655,0.708209,L3[WIO] P16 C4 K8 - L2[WI] N1 K2X - L1[O] K8 C16 P8 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
134144,112.536441,15.09609,0.708209,L3[WIO] P4 C32 K16 - L2[WI] N1 K8X - L1[O] P32 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
195584,167.823973,32.82368,0.708209,L3[WIO] P64 C32 K16 - L2[WI] N1 K8X - L1[O] C2 P2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,23.171873,24.29747,0.708209,L3[WIO] K8 P128 - L2[WI] N1 - L1[O] K16 C64 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
68608,19.799378,1.358396,0.708209,L3[WIO] C4 P4 K16 - L2[WI] N1 K8X - L1[O] C8 P32 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
20480,19.147188,0.3921344,0.708209,L3[WIO] K16 P2 C4 - L2[WI] N1 K8X - L1[O] C2 P64 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
528384,27.493274,14.52701,0.708209,L3[WIO] C2 K16 P16 - L2[WI] N1 K2X - L1[O] K4 C32 P8 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
195584,168.016312,32.8613,0.708209,L3[WIO] C16 P128 K16 - L2[WI] N1 K8X - L1[O] N1 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1073152,28.850756,30.96125,0.708209,L3[WIO] K8 C4 P4 - L2[WI] N1 - L1[O] K16 C16 P32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
548864,30.852758,16.93397,0.708209,L3[WIO] K8 C4 P128 - L2[WI] N1 - L1[O] K16 C8 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
26624,24.450418,0.6509679,0.708209,L3[WIO] K16 P8 C4 - L2[WI] N1 K8X - L1[O] C2 P16 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
528384,28.042594,14.81726,0.708209,L3[WIO] C2 K16 P32 - L2[WI] N1 K2X - L1[O] K4 C32 P4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
132096,110.768697,14.6321,0.708209,L3[WIO] P2 C32 K16 - L2[WI] N1 K8X - L1[O] P64 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1105920,66.745079,73.81472,0.708209,L3[WIO] K32 C8 P128 - L2[WI] N1 - L1[O] K4 C8 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
67584,22.864916,1.545302,0.708209,L3[WIO] K16 C2 P8 - L2[WI] N1 K4X - L1[O] K2 C8 P16 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
146432,123.142901,18.03206,0.708209,L3[WIO] P16 C32 K16 - L2[WI] N1 K8X - L1[O] P8 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1302528,128.521462,167.4028,0.708209,L3[WIO] K16 C32 P8 - L2[WI] N1 - L1[O] K8 C2 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,20.440165,2.679133,0.708209,L3[WIO] K16 C32 - L2[WI] N1 K4X - L1[O] K2 P128 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
548864,28.655477,15.72796,0.708209,L3[WIO] K8 C4 P64 - L2[WI] N1 - L1[O] K16 C8 P2 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
66816,15.545162,1.038666,0.708209,L3[WIO] K4 P128 - L2[WI] N1 - L1[O] K32 C4 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
391168,231.594112,90.59221,0.708209,L3[WIO] K16 C64 P8 - L2[WI] N1 K4X - L1[O] K2 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1302528,128.384132,167.2239,0.708209,L3[WIO] K16 C32 P4 - L2[WI] N1 - L1[O] K8 C2 P32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
536576,76.543193,41.07124,0.708209,L3[WIO] P64 C4 K8 - L2[WI] N1 K2X - L1[O] K8 C16 P2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
536576,48.259298,25.89478,0.708209,L3[WIO] P32 C4 K8 - L2[WI] N1 K2X - L1[O] K8 C16 P4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
67584,22.727586,1.536021,0.708209,L3[WIO] K16 C2 P4 - L2[WI] N1 K4X - L1[O] K2 C8 P32 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1073152,29.262746,31.40337,0.708209,L3[WIO] K8 C4 P16 - L2[WI] N1 - L1[O] K16 C16 P8 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,129.121643,67.69693,0.708209,L3[WIO] K8 P128 C4 - L2[WI] N1 K2X - L1[O] K8 C16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
19456,18.263316,0.3553311,0.708209,L3[WIO] K16 C4 - L2[WI] N1 K8X - L1[O] C2 P128 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
552960,61.507449,34.01116,0.708209,L3[WIO] P32 C8 K8 - L2[WI] N1 K2X - L1[O] K8 C8 P4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,23.057037,12.08853,0.708209,L3[WIO] P8 K8 C16 - L2[WI] N1 K2X - L1[O] K8 C4 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
391168,231.456782,90.53849,0.708209,L3[WIO] K16 C64 P4 - L2[WI] N1 K4X - L1[O] K2 P32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
68608,44.547786,3.056335,0.708209,L3[WIO] C4 P32 K16 - L2[WI] N1 K8X - L1[O] C8 P4 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
68608,30.405839,2.086084,0.708209,L3[WIO] C4 P16 K16 - L2[WI] N1 K8X - L1[O] C8 P8 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
26624,24.168514,0.6434625,0.708209,L3[WIO] K16 P8 C4 - L2[WI] N1 K8X - L1[O] P16 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
19456,18.46684,0.3592908,0.708209,L3[WIO] K16 C2 - L2[WI] N1 K4X - L1[O] K2 C2 P128 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,13.673247,7.168719,0.708209,L3[WIO] K4 P16 - L2[WI] N1 - L1[O] K32 C32 P8 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,135.917957,71.26015,0.708209,L3[WIO] P128 K16 C2 - L2[WI] N1 K2X - L1[O] K4 C32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
146432,65.334549,9.567069,0.708209,L3[WIO] C16 K8 P8 - L2[WI] N1 K8X - L1[O] K2 C4 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,19.52155,10.23491,0.708209,L3[WIO] P4 K8 C16 - L2[WI] N1 K2X - L1[O] K8 C4 P32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
65536,13.347882,0.8747668,0.708209,L3[WIO] K4 P64 - L2[WI] N1 - L1[O] K32 C4 P2 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
195584,165.568744,32.3826,0.708209,L3[WIO] P64 C32 K16 - L2[WI] N1 K8X - L1[O] P2 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
162816,137.284849,22.35217,0.708209,L3[WIO] P32 C32 K16 - L2[WI] N1 K8X - L1[O] P4 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
32768,28.704493,0.9405888,0.708209,L3[WIO] C8 K8 - L2[WI] N1 K8X - L1[O] K2 P128 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
552960,89.791344,49.65102,0.708209,L3[WIO] P64 C8 K8 - L2[WI] N1 K2X - L1[O] K8 C8 P2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
65536,19.312551,1.265667,0.708209,L3[WIO] K16 C2 - L2[WI] N1 K4X - L1[O] K2 C8 P128 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
67584,22.658921,1.531381,0.708209,L3[WIO] K16 C2 P2 - L2[WI] N1 K4X - L1[O] K2 C8 P64 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,25.848286,27.10389,0.708209,L3[WIO] K16 P8 - L2[WI] N1 - L1[O] K8 C64 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1073152,30.910706,33.17189,0.708209,L3[WIO] K8 C4 P64 - L2[WI] N1 - L1[O] K16 C16 P2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1073152,29.812066,31.99288,0.708209,L3[WIO] K8 C4 P32 - L2[WI] N1 - L1[O] K16 C16 P4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
552960,47.365502,26.19123,0.708209,L3[WIO] P16 C8 K8 - L2[WI] N1 K2X - L1[O] K8 C8 P8 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
146432,65.197219,9.546959,0.708209,L3[WIO] C16 K8 P4 - L2[WI] N1 K8X - L1[O] K2 C4 P32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
51200,45.663339,2.337963,0.708209,L3[WIO] K16 P32 C4 - L2[WI] N1 K8X - L1[O] C2 P4 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1302528,118.189662,153.9453,0.708209,L3[WIO] C32 P4 K64 - L2[WI] N1 - L1[O] K2 C2 P32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1302528,121.725149,158.5504,0.708209,L3[WIO] C32 P8 K64 - L2[WI] N1 - L1[O] K2 C2 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,25.710956,26.95989,0.708209,L3[WIO] K16 P4 - L2[WI] N1 - L1[O] K8 C64 P32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1302528,129.345443,168.4761,0.708209,L3[WIO] K16 C32 P32 - L2[WI] N1 - L1[O] K8 C2 P4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
